show_id,country_1,country_2,country_3,country_4,country_5,country_6,country_7,country_8,country_9,country_10,country_11,country_12
s7320,null,null,null,null,null,null,null,null,null,null,null,null
s7321,United States,null,null,null,null,null,null,null,null,null,null,null
s7322,United States,null,null,null,null,null,null,null,null,null,null,null
s7323,United States,null,null,null,null,null,null,null,null,null,null,null
s7324,United States,null,null,null,null,null,null,null,null,null,null,null
s7325,Spain,null,null,null,null,null,null,null,null,null,null,null
s7326,Mexico,null,null,null,null,null,null,null,null,null,null,null
s7327,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7328,United Kingdom,United States,null,null,null,null,null,null,null,null,null,null
s7329,France,United States,null,null,null,null,null,null,null,null,null,null
s7330,Mexico,null,null,null,null,null,null,null,null,null,null,null
s7331,United States,null,null,null,null,null,null,null,null,null,null,null
s7332,South Korea,France,null,null,null,null,null,null,null,null,null,null
s7333,United Kingdom,United States,null,null,null,null,null,null,null,null,null,null
s7334,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7335,Canada,null,null,null,null,null,null,null,null,null,null,null
s7336,Hong Kong,null,null,null,null,null,null,null,null,null,null,null
s7337,Germany,null,null,null,null,null,null,null,null,null,null,null
s7338,India,null,null,null,null,null,null,null,null,null,null,null
s7339,null,null,null,null,null,null,null,null,null,null,null,null
s7340,null,null,null,null,null,null,null,null,null,null,null,null
s7341,Colombia,null,null,null,null,null,null,null,null,null,null,null
s7342,United States,Australia,Samoa,United Kingdom,null,null,null,null,null,null,null,null
s7343,Canada,null,null,null,null,null,null,null,null,null,null,null
s7344,Taiwan,null,null,null,null,null,null,null,null,null,null,null
s7345,United States,null,null,null,null,null,null,null,null,null,null,null
s7346,Hong Kong,null,null,null,null,null,null,null,null,null,null,null
s7347,India,null,null,null,null,null,null,null,null,null,null,null
s7348,Hong Kong,null,null,null,null,null,null,null,null,null,null,null
s7349,South Korea,null,null,null,null,null,null,null,null,null,null,null
s7350,null,null,null,null,null,null,null,null,null,null,null,null
s7351,United States,null,null,null,null,null,null,null,null,null,null,null
s7352,Egypt,null,null,null,null,null,null,null,null,null,null,null
s7353,Indonesia,null,null,null,null,null,null,null,null,null,null,null
s7354,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7355,Germany,United Kingdom,null,null,null,null,null,null,null,null,null,null
s7356,United States,null,null,null,null,null,null,null,null,null,null,null
s7357,United States,null,null,null,null,null,null,null,null,null,null,null
s7358,Hong Kong,null,null,null,null,null,null,null,null,null,null,null
s7359,Argentina,null,null,null,null,null,null,null,null,null,null,null
s7360,China,null,null,null,null,null,null,null,null,null,null,null
s7361,India,null,null,null,null,null,null,null,null,null,null,null
s7362,India,null,null,null,null,null,null,null,null,null,null,null
s7363,Argentina,Chile,Peru,null,null,null,null,null,null,null,null,null
s7364,India,null,null,null,null,null,null,null,null,null,null,null
s7365,India,France,null,null,null,null,null,null,null,null,null,null
s7366,United States,null,null,null,null,null,null,null,null,null,null,null
s7367,India,null,null,null,null,null,null,null,null,null,null,null
s7368,Australia,United States,null,null,null,null,null,null,null,null,null,null
s7369,United States,null,null,null,null,null,null,null,null,null,null,null
s7370,United States,null,null,null,null,null,null,null,null,null,null,null
s7371,United States,null,null,null,null,null,null,null,null,null,null,null
s7372,Hong Kong,null,null,null,null,null,null,null,null,null,null,null
s7373,India,null,null,null,null,null,null,null,null,null,null,null
s7374,United States,null,null,null,null,null,null,null,null,null,null,null
s7375,Chile,null,null,null,null,null,null,null,null,null,null,null
s7376,Italy,null,null,null,null,null,null,null,null,null,null,null
s7377,Japan,null,null,null,null,null,null,null,null,null,null,null
s7378,France,Belgium,null,null,null,null,null,null,null,null,null,null
s7379,France,null,null,null,null,null,null,null,null,null,null,null
s7380,Norway,null,null,null,null,null,null,null,null,null,null,null
s7381,India,null,null,null,null,null,null,null,null,null,null,null
s7382,India,null,null,null,null,null,null,null,null,null,null,null
s7383,India,null,null,null,null,null,null,null,null,null,null,null
s7384,India,null,null,null,null,null,null,null,null,null,null,null
s7385,Hong Kong,null,null,null,null,null,null,null,null,null,null,null
s7386,Turkey,Azerbaijan,null,null,null,null,null,null,null,null,null,null
s7387,India,null,null,null,null,null,null,null,null,null,null,null
s7388,India,null,null,null,null,null,null,null,null,null,null,null
s7389,India,null,null,null,null,null,null,null,null,null,null,null
s7390,United States,null,null,null,null,null,null,null,null,null,null,null
s7391,United States,China,Hong Kong,null,null,null,null,null,null,null,null,null
s7392,United Kingdom,France,null,null,null,null,null,null,null,null,null,null
s7393,null,null,null,null,null,null,null,null,null,null,null,null
s7394,India,null,null,null,null,null,null,null,null,null,null,null
s7395,India,null,null,null,null,null,null,null,null,null,null,null
s7396,United States,null,null,null,null,null,null,null,null,null,null,null
s7397,United States,null,null,null,null,null,null,null,null,null,null,null
s7398,United States,null,null,null,null,null,null,null,null,null,null,null
s7399,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7400,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7401,India,null,null,null,null,null,null,null,null,null,null,null
s7402,India,null,null,null,null,null,null,null,null,null,null,null
s7403,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7404,Canada,United States,null,null,null,null,null,null,null,null,null,null
s7405,United States,null,null,null,null,null,null,null,null,null,null,null
s7406,null,null,null,null,null,null,null,null,null,null,null,null
s7407,United States,null,null,null,null,null,null,null,null,null,null,null
s7408,India,null,null,null,null,null,null,null,null,null,null,null
s7409,United States,null,null,null,null,null,null,null,null,null,null,null
s7410,United States,null,null,null,null,null,null,null,null,null,null,null
s7411,Hong Kong,China,null,null,null,null,null,null,null,null,null,null
s7412,United States,null,null,null,null,null,null,null,null,null,null,null
s7413,United States,null,null,null,null,null,null,null,null,null,null,null
s7414,India,null,null,null,null,null,null,null,null,null,null,null
s7415,null,null,null,null,null,null,null,null,null,null,null,null
s7416,United States,null,null,null,null,null,null,null,null,null,null,null
s7417,Japan,null,null,null,null,null,null,null,null,null,null,null
s7418,United States,United Kingdom,null,null,null,null,null,null,null,null,null,null
s7419,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7420,India,null,null,null,null,null,null,null,null,null,null,null
s7421,South Korea,null,null,null,null,null,null,null,null,null,null,null
s7422,Argentina,null,null,null,null,null,null,null,null,null,null,null
s7423,India,null,null,null,null,null,null,null,null,null,null,null
s7424,United States,null,null,null,null,null,null,null,null,null,null,null
s7425,Hong Kong,null,null,null,null,null,null,null,null,null,null,null
s7426,Egypt,null,null,null,null,null,null,null,null,null,null,null
s7427,United States,null,null,null,null,null,null,null,null,null,null,null
s7428,United States,null,null,null,null,null,null,null,null,null,null,null
s7429,India,null,null,null,null,null,null,null,null,null,null,null
s7430,Mexico,null,null,null,null,null,null,null,null,null,null,null
s7431,Canada,null,null,null,null,null,null,null,null,null,null,null
s7432,United States,null,null,null,null,null,null,null,null,null,null,null
s7433,Canada,null,null,null,null,null,null,null,null,null,null,null
s7434,Poland,West Germany,null,null,null,null,null,null,null,null,null,null
s7435,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7436,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7437,Australia,null,null,null,null,null,null,null,null,null,null,null
s7438,India,null,null,null,null,null,null,null,null,null,null,null
s7439,null,null,null,null,null,null,null,null,null,null,null,null
s7440,United States,null,null,null,null,null,null,null,null,null,null,null
s7441,South Korea,null,null,null,null,null,null,null,null,null,null,null
s7442,Germany,United States,Sweden,null,null,null,null,null,null,null,null,null
s7443,United States,null,null,null,null,null,null,null,null,null,null,null
s7444,United States,null,null,null,null,null,null,null,null,null,null,null
s7445,Canada,Spain,null,null,null,null,null,null,null,null,null,null
s7446,Indonesia,null,null,null,null,null,null,null,null,null,null,null
s7447,null,null,null,null,null,null,null,null,null,null,null,null
s7448,Spain,null,null,null,null,null,null,null,null,null,null,null
s7449,Nigeria,null,null,null,null,null,null,null,null,null,null,null
s7450,United States,null,null,null,null,null,null,null,null,null,null,null
s7451,India,null,null,null,null,null,null,null,null,null,null,null
s7452,United Kingdom,null,null,null,null,null,null,null,null,null,null,null
s7453,United States,Cambodia,null,null,null,null,null,null,null,null,null,null
s7454,India,null,null,null,null,null,null,null,null,null,null,null
s7455,United States,Greece,null,null,null,null,null,null,null,null,null,null
s7456,null,null,null,null,null,null,null,null,null,null,null,null
s7457,United States,null,null,null,null,null,null,null,null,null,null,null
s7458,France,null,null,null,null,null,null,null,null,null,null,null
s7459,India,null,null,null,null,null,null,null,null,null,null,null
s7460,United States,null,null,null,null,null,null,null,null,null,null,null
s7461,Canada,United States,null,null,null,null,null,null,null,null,null,null
s7462,United States,Canada,null,null,null,null,null,null,null,null,null,null
s7463,India,null,null,null,null,null,null,null,null,null,null,null
s7464,Mexico,null,null,null,null,null,null,null,null,null,null,null
s7465,Japan,null,null,null,null,null,null,null,null,null,null,null
s7466,Norway,United Kingdom,France,Ireland,null,null,null,null,null,null,null,null
s7467,United States,null,null,null,null,null,null,null,null,null,null,null
s7468,United States,null,null,null,null,null,null,null,null,null,null,null
s7469,Taiwan,null,null,null,null,null,null,null,null,null,null,null
